"package_lc","version","osv_id"
"dio","3.0.7","GHSA-9324-jv53-9cc8"
"dio","3.0.8","GHSA-9324-jv53-9cc8"
"dio","3.0.8-dev.1","GHSA-9324-jv53-9cc8"
"dio","3.0.9","GHSA-9324-jv53-9cc8"
"dio","4.0.0","GHSA-9324-jv53-9cc8"
"dio","4.0.0-beta1","GHSA-9324-jv53-9cc8"
"dio","4.0.0-beta2","GHSA-9324-jv53-9cc8"
"dio","4.0.0-beta3","GHSA-9324-jv53-9cc8"
"dio","4.0.0-beta4","GHSA-9324-jv53-9cc8"
"dio","4.0.0-beta5","GHSA-9324-jv53-9cc8"
"dio","4.0.0-beta6","GHSA-9324-jv53-9cc8"
"dio","4.0.0-beta7","GHSA-9324-jv53-9cc8"
"dio","4.0.0-prev1","GHSA-9324-jv53-9cc8"
"dio","4.0.0-prev2","GHSA-9324-jv53-9cc8"
"dio","4.0.0-prev3","GHSA-9324-jv53-9cc8"
"dio","4.0.1","GHSA-9324-jv53-9cc8"
"dio","4.0.2","GHSA-9324-jv53-9cc8"
"dio","4.0.2-beta1","GHSA-9324-jv53-9cc8"
"dio","4.0.3","GHSA-9324-jv53-9cc8"
"dio","4.0.4","GHSA-9324-jv53-9cc8"
"dio","4.0.5","GHSA-9324-jv53-9cc8"
"dio","4.0.5-beta1","GHSA-9324-jv53-9cc8"
"dio","4.0.6","GHSA-9324-jv53-9cc8"
"archive","1.0.0","GHSA-9v85-q87q-g4vg"
"archive","1.0.10","GHSA-9v85-q87q-g4vg"
"archive","1.0.11","GHSA-9v85-q87q-g4vg"
"archive","1.0.12","GHSA-9v85-q87q-g4vg"
"archive","1.0.13","GHSA-9v85-q87q-g4vg"
"archive","1.0.14","GHSA-9v85-q87q-g4vg"
"archive","1.0.15","GHSA-9v85-q87q-g4vg"
"archive","1.0.16","GHSA-9v85-q87q-g4vg"
"archive","1.0.17","GHSA-9v85-q87q-g4vg"
"archive","1.0.18","GHSA-9v85-q87q-g4vg"
"archive","1.0.19","GHSA-9v85-q87q-g4vg"
"archive","1.0.2","GHSA-9v85-q87q-g4vg"
"archive","1.0.20","GHSA-9v85-q87q-g4vg"
"archive","1.0.21","GHSA-9v85-q87q-g4vg"
"archive","1.0.22","GHSA-9v85-q87q-g4vg"
"archive","1.0.23","GHSA-9v85-q87q-g4vg"
"archive","1.0.24","GHSA-9v85-q87q-g4vg"
"archive","1.0.25","GHSA-9v85-q87q-g4vg"
"archive","1.0.26","GHSA-9v85-q87q-g4vg"
"archive","1.0.27","GHSA-9v85-q87q-g4vg"
"archive","1.0.28","GHSA-9v85-q87q-g4vg"
"archive","1.0.29","GHSA-9v85-q87q-g4vg"
"archive","1.0.3","GHSA-9v85-q87q-g4vg"
"archive","1.0.31","GHSA-9v85-q87q-g4vg"
"archive","1.0.32","GHSA-9v85-q87q-g4vg"
"archive","1.0.33","GHSA-9v85-q87q-g4vg"
"archive","1.0.4","GHSA-9v85-q87q-g4vg"
"archive","1.0.5","GHSA-9v85-q87q-g4vg"
"archive","1.0.6","GHSA-9v85-q87q-g4vg"
"archive","1.0.7","GHSA-9v85-q87q-g4vg"
"archive","1.0.8","GHSA-9v85-q87q-g4vg"
"archive","1.0.9","GHSA-9v85-q87q-g4vg"
"archive","2.0.0","GHSA-9v85-q87q-g4vg"
